Order Date,Order ID,Invoice Number,Order Number,Order Type,Order Employee ID,Order Employee Name,Order Employee Custom ID,Note,Currency,Tax Amount,Tip,Service Charge,Credit Surcharge,Discount,Order Total,Payments Total,Payment Note,Refunds Total,Refund Credit Surcharge,Manual Refunds Total,Tender,Credit Card Auth Code,Credit Card Transaction ID,Order Payment State
17-Sep-2022 05:33 PM EDT,NFGP6H8HADDM6,,24,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 05:32 PM EDT,GJRR3GXSAM4N2,,23,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Credit Card,45486P,226000505991,Paid
17-Sep-2022 05:30 PM EDT,YDEVZAXBRCVW0,,22,,999VWR115M848,MICHAEL KOCAK,,,USD,3.22,0.00,,0.00,0.00,42.22,42.22,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 05:29 PM EDT,GS425M4MMQJGA,,21,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,001173,226000505974,Paid
17-Sep-2022 05:26 PM EDT,8TF7B5R9X94X0,,20,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.81,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Debit Card,002553,226000505957,Paid
17-Sep-2022 05:25 PM EDT,ZYYYR0QHG7CXY,,19,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 05:25 PM EDT,TH0C29S8X76KW,,18,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.81,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,05650Z,226000505940,Paid
17-Sep-2022 05:23 PM EDT,RDWQPX1BKF224,,17,,999VWR115M848,MICHAEL KOCAK,,,USD,2.15,5.63,,0.00,0.00,28.15,28.15,,0.00,0.00,0.00,Credit Card,802379,226000505923,Paid
17-Sep-2022 05:22 PM EDT,ZAAMET2FZVQ50,,16,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,2.92,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Credit Card,25758D,226000505906,Paid
17-Sep-2022 05:21 PM EDT,TAZMS2EKWDGTG,,15,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,0.00,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 05:20 PM EDT,5CDNBER5TB0SY,,14,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,0.00,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 05:19 PM EDT,VR2KZRE5ZDH94,,13,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,6.43,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Debit Card,001468,226000505889,Paid
17-Sep-2022 05:18 PM EDT,HXWAAYRJ8Y3X2,,12,,999VWR115M848,MICHAEL KOCAK,,,USD,2.97,5.85,,0.00,0.00,38.97,38.97,,0.00,0.00,0.00,Debit Card,002535,226000505872,Paid
17-Sep-2022 05:17 PM EDT,TJ4SXQFC6GAH2,,11,,999VWR115M848,MICHAEL KOCAK,,,USD,0.83,0.00,,0.00,0.00,10.83,10.83,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 05:15 PM EDT,QZQZCFJG30ZMR,,10,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,009618,226000505855,Paid
17-Sep-2022 05:10 PM EDT,CXEN3KRKKC966,,09,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,5.36,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Debit Card,171012,226000505838,Paid
17-Sep-2022 05:09 PM EDT,GTD72Y3V0MTKM,,08,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,002428,226000505821,Paid
17-Sep-2022 05:05 PM EDT,EM0D9BNJEK4GJ,,07,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,0.00,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Debit Card,000265,226000505804,Paid
17-Sep-2022 04:58 PM EDT,14DGY5KW23QK8,,06,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 04:55 PM EDT,3F64HXD5AX28W,,05,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,05982C,226000505787,Paid
17-Sep-2022 04:53 PM EDT,CADPQYCFYQJ7M,,04,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,000209,226000505770,Paid
17-Sep-2022 04:51 PM EDT,5VZJE7CSP5M6E,,03,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,0.00,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Credit Card,828240,226000505753,Paid
17-Sep-2022 04:48 PM EDT,M2DERNNKNW2GE,,02,,999VWR115M848,MICHAEL KOCAK,,,USD,2.48,6.50,,0.00,0.00,32.48,32.48,,0.00,0.00,0.00,Debit Card,000823,226000505736,Paid
17-Sep-2022 04:46 PM EDT,3JXFRYW1RCJAP,,01,,999VWR115M848,MICHAEL KOCAK,,,USD,4.37,17.21,,0.00,0.00,57.37,57.37,,0.00,0.00,0.00,Credit Card,819569,226000505719,Paid
17-Sep-2022 04:44 PM EDT,222KV6H0V357W,,99,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,041265,226000505702,Paid
17-Sep-2022 04:41 PM EDT,K6X4HT09MB79G,,98,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,09017D,226000505685,Paid
17-Sep-2022 04:35 PM EDT,M79KGRHWDWRBR,,97,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,08715D,226000505668,Paid
17-Sep-2022 04:32 PM EDT,MVM7RRFR20ERJ,,96,,999VWR115M848,MICHAEL KOCAK,,,USD,5.12,0.00,,0.00,0.00,67.12,67.12,,0.00,0.00,0.00,Credit Card,86760D,226000505651,Paid
17-Sep-2022 04:29 PM EDT,344DB4S9ZVN5E,,95,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,"Cash, Debit Card",000004,226000505634,Paid
17-Sep-2022 04:28 PM EDT,1XZNZ38CNVFST,,94,,999VWR115M848,MICHAEL KOCAK,,,USD,0.66,1.30,,0.00,0.00,8.66,8.66,,0.00,0.00,0.00,Credit Card,07108Z,226000505600,Paid
17-Sep-2022 04:26 PM EDT,QY6J1J7WZ7JTJ,,93,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,0.00,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Debit Card,182377,226000505583,Paid
17-Sep-2022 04:25 PM EDT,APXX0G3KM38TG,,92,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,5.36,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Credit Card,017074,226000505566,Paid
17-Sep-2022 04:21 PM EDT,0MM4BVEDAMD6M,,91,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,5.36,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Debit Card,000972,226000505549,Paid
17-Sep-2022 04:20 PM EDT,MTKDXCXRXMD8C,,90,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,898132,226000505532,Paid
17-Sep-2022 04:16 PM EDT,K4EEZJZ5FWDCR,,89,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,1.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,05127I,226000505515,Paid
17-Sep-2022 04:14 PM EDT,RWHFGHM675GBT,,88,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,000964,226000505498,Paid
17-Sep-2022 04:11 PM EDT,WXPHB5YV7NC5G,,87,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 04:10 PM EDT,7T5KVJ0ZPY23R,,86,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 04:07 PM EDT,3K5SM36ZCCZ68,,85,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 04:06 PM EDT,Z74E3RPWM8G0J,,84,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 04:05 PM EDT,J4YSR11JP40S8,,83,,999VWR115M848,MICHAEL KOCAK,,,USD,1.90,4.48,,0.00,0.00,24.90,24.90,,0.00,0.00,0.00,Debit Card,001417,226000505481,Paid
17-Sep-2022 04:00 PM EDT,HVF4SX2G2ANB4,,82,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,017018,226000505464,Paid
17-Sep-2022 03:59 PM EDT,J5YAZCDEXBAMT,,81,,999VWR115M848,MICHAEL KOCAK,,,USD,0.74,0.00,,0.00,0.00,9.74,9.74,,0.00,0.00,0.00,Credit Card,07734Z,226000505447,Paid
17-Sep-2022 03:58 PM EDT,MW7QSZHSB41TP,,80,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.81,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Credit Card,81613D,226000505430,Paid
17-Sep-2022 03:56 PM EDT,PCQ2QGQH9S90Y,,79,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:55 PM EDT,QPFYF0NA91WRY,,78,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:55 PM EDT,QZ399VFSF1BDT,,77,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:54 PM EDT,PFSWG41A05R2C,,76,,999VWR115M848,MICHAEL KOCAK,,,USD,2.15,4.22,,0.00,0.00,28.15,28.15,,0.00,0.00,0.00,Debit Card,001660,226000505413,Paid
17-Sep-2022 03:53 PM EDT,YK3FNZJBRQQ14,,75,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:48 PM EDT,0RQ2HJ63T9D5M,,74,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,83697D,226000505396,Paid
17-Sep-2022 03:42 PM EDT,6W29FTGR9N9XT,,73,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:41 PM EDT,FKJQRA1RJNZH8,,72,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,05433D,226000505379,Paid
17-Sep-2022 03:36 PM EDT,D0QN4P9Z4CDHA,,71,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:35 PM EDT,9DFAMTTN042GP,,70,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,06296D,226000505362,Paid
17-Sep-2022 03:34 PM EDT,Y6VRSS8JB2YPR,,69,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.81,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,182150,226000505345,Paid
17-Sep-2022 03:34 PM EDT,QR69F7BQSWTVC,,68,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,001336,226000505328,Paid
17-Sep-2022 03:33 PM EDT,8HTVN7ZW2DMXM,,67,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:32 PM EDT,B49W5XS1J52XC,,66,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,25890B,226000505311,Paid
17-Sep-2022 03:30 PM EDT,GRK1094DJ334T,,65,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,828205,226000505294,Paid
17-Sep-2022 03:28 PM EDT,5G59CD3WC9FH6,,64,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,017589,226000505277,Paid
17-Sep-2022 03:26 PM EDT,D0QK3JQVJN31J,,63,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,072615,226000505260,Paid
17-Sep-2022 03:22 PM EDT,6PF8AG2RWZZRE,,62,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,04021M,226000505243,Paid
17-Sep-2022 03:21 PM EDT,T352J5JXGXQQE,,61,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,063500,226000505226,Paid
17-Sep-2022 03:20 PM EDT,79VHD51GZA8RJ,,60,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,000729,226000505209,Paid
17-Sep-2022 03:19 PM EDT,5ZWZ0AQJ94Y2C,,59,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,0.98,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Debit Card,002243,226000505192,Paid
17-Sep-2022 03:18 PM EDT,1HNJA23EQDBSG,,58,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:15 PM EDT,A653VNY9T2886,,57,,999VWR115M848,MICHAEL KOCAK,,,USD,3.71,5.00,,0.00,0.00,48.71,48.71,,0.00,0.00,0.00,Credit Card,01524Z,226000505175,Paid
17-Sep-2022 03:14 PM EDT,F6PB5XHVWR7J6,,56,,999VWR115M848,MICHAEL KOCAK,,,USD,0.66,0.00,,0.00,0.00,8.66,8.66,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:14 PM EDT,CS1A1NTCAZSDJ,,55,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:13 PM EDT,CM3K4GY12RNB0,,54,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,0.00,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 03:13 PM EDT,PCNFT41VN0FKC,,53,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.81,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Credit Card,04536D,226000505158,Paid
17-Sep-2022 03:12 PM EDT,HW0A54HCWTFEE,,52,,999VWR115M848,MICHAEL KOCAK,,,USD,2.15,4.22,,0.00,0.00,28.15,28.15,,0.00,0.00,0.00,Debit Card,002938,226000505141,Paid
17-Sep-2022 03:08 PM EDT,V6MY5N5KPFM4C,,51,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.90,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,002620,226000505124,Paid
17-Sep-2022 03:07 PM EDT,SEX1K3RMZ638E,,50,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,7.14,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Debit Card,002787,226000505107,Paid
17-Sep-2022 03:04 PM EDT,0R3S8Q81NMJHE,,49,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.81,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Credit Card,93981Z,226000505090,Paid
17-Sep-2022 03:01 PM EDT,WFCSW6VARNYJW,,48,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,1.30,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Debit Card,002007,226000505073,Paid
17-Sep-2022 03:00 PM EDT,Q8PGY20HXHZ7P,,47,,999VWR115M848,MICHAEL KOCAK,,,USD,0.25,0.00,,0.00,0.00,3.25,3.25,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 02:57 PM EDT,9M0AE57YGGTGW,,46,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.90,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,734929,226000505056,Paid
17-Sep-2022 02:56 PM EDT,58FJFVCX2TBSW,,45,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,2.92,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Credit Card,08922P,226000505039,Paid
17-Sep-2022 02:54 PM EDT,E5BCC0GK4M2KJ,,44,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,2.92,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Debit Card,795696,226000505022,Paid
17-Sep-2022 02:51 PM EDT,NQAS8Y99QXT1J,,43,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,01720B,226000505005,Paid
17-Sep-2022 02:50 PM EDT,WGW5GZP3QWX90,,42,,999VWR115M848,MICHAEL KOCAK,,,USD,3.80,9.96,,0.00,0.00,49.80,49.80,,0.00,0.00,0.00,Debit Card,000240,226000504988,Paid
17-Sep-2022 02:48 PM EDT,3FYF4WDJRCW7A,,41,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,6.50,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Credit Card,307679,226000504971,Paid
17-Sep-2022 02:45 PM EDT,X940HKZ3A6NAG,,40,,999VWR115M848,MICHAEL KOCAK,,,USD,2.15,0.00,,0.00,0.00,28.15,28.15,,0.00,0.00,0.00,Debit Card,068921,226000504954,Paid
17-Sep-2022 02:40 PM EDT,R463VYG7851VW,,39,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,03009G,226000504937,Paid
17-Sep-2022 02:40 PM EDT,HSBTASBEX9QHA,,38,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.11,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,017789,226000504920,Paid
17-Sep-2022 02:37 PM EDT,E054HMCAREJJW,,37,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 02:36 PM EDT,V20SAF5YZPC3M,,36,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,2.92,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Credit Card,19730Z,226000504903,Paid
17-Sep-2022 02:34 PM EDT,05FE9FFYFQSF6,,35,,999VWR115M848,MICHAEL KOCAK,,,USD,3.22,0.00,,0.00,0.00,42.22,42.22,,0.00,0.00,0.00,Debit Card,033514,226000504886,Paid
17-Sep-2022 02:33 PM EDT,75RFWMQW9BRJA,,34,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,00017D,226000504869,Paid
17-Sep-2022 02:30 PM EDT,K7D1XSWEPMS9C,,33,,999VWR115M848,MICHAEL KOCAK,,,USD,4.87,12.77,,0.00,0.00,63.87,63.87,,0.00,0.00,0.00,Debit Card,001230,226000504852,Paid
17-Sep-2022 02:29 PM EDT,N8PP34X8BKB56,,32,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,6.50,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Debit Card,035621,226000504835,Paid
17-Sep-2022 02:28 PM EDT,69TQS24FRHV78,,31,,999VWR115M848,MICHAEL KOCAK,,,USD,0.50,0.00,,0.00,0.00,6.50,6.50,,0.00,0.00,0.00,Credit Card,885775,226000504818,Paid
17-Sep-2022 02:27 PM EDT,0V78HP2NV4PBM,,30,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,4.33,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,02630D,226000504801,Paid
17-Sep-2022 02:24 PM EDT,7NJ2ER59G21X2,,29,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.81,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,000391,226000504784,Paid
17-Sep-2022 02:22 PM EDT,9VYP90YNR2JB8,,28,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,0.00,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Credit Card,017015,226000504767,Paid
17-Sep-2022 02:21 PM EDT,JKM671YBJKT5J,,27,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,000526,226000504750,Paid
17-Sep-2022 02:19 PM EDT,B4TYMZVXJGVA8,,26,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 02:18 PM EDT,3MTTJZNHMG7BA,,25,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,2.81,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Credit Card,04317P,226000504733,Paid
17-Sep-2022 02:16 PM EDT,ZJFB4S5XB8P6Y,,24,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 02:14 PM EDT,PDEJDEFE5Z212,,23,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,4.33,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,001320,226000504716,Paid
17-Sep-2022 02:11 PM EDT,QXYJW7BW810BJ,,22,,999VWR115M848,MICHAEL KOCAK,,,USD,2.72,2.00,,0.00,0.00,35.72,35.72,,0.00,0.00,0.00,Credit Card,61943P,226000504699,Paid
17-Sep-2022 02:08 PM EDT,Q81GBHEKRCKPA,,21,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,001435,226000504682,Paid
17-Sep-2022 02:07 PM EDT,7WGG86S8TJT8R,,20,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.90,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,01723R,226000504665,Paid
17-Sep-2022 02:05 PM EDT,7STS0M253P5WY,,19,,999VWR115M848,MICHAEL KOCAK,,,USD,1.49,0.00,,0.00,0.00,19.49,19.49,,0.00,0.00,0.00,Credit Card,81459Z,226000504648,Paid
17-Sep-2022 02:03 PM EDT,VQW68H4CGWQ9E,,18,,999VWR115M848,MICHAEL KOCAK,,,USD,0.25,0.00,,0.00,0.00,3.25,3.25,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 02:02 PM EDT,DJVG9T4520PMP,,17,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,6.71,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Debit Card,036366,226000504631,Paid
17-Sep-2022 02:01 PM EDT,7EZZHBCWZK9PR,,16,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 02:00 PM EDT,D3ZHM5AYJ5JAR,,15,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,001320,226000504614,Paid
17-Sep-2022 01:58 PM EDT,YW9FRJR1GB7V8,,14,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 01:57 PM EDT,YZDD2NQBW5DGR,,13,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,001890,226000504597,Paid
17-Sep-2022 01:54 PM EDT,N8PP4Q9JWKMDY,,12,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,0.00,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Credit Card,017472,226000504580,Paid
17-Sep-2022 01:53 PM EDT,FSVA3CQPCDYNA,,11,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Credit Card,00751I,226000504563,Paid
17-Sep-2022 01:52 PM EDT,H6WKV00C6S67T,,10,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,841179,226000504546,Paid
17-Sep-2022 01:51 PM EDT,AK7750G3M98B0,,09,,999VWR115M848,MICHAEL KOCAK,,,USD,0.25,0.00,,0.00,0.00,3.25,3.25,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 01:48 PM EDT,5R6HMDAJGVFCE,,08,,999VWR115M848,MICHAEL KOCAK,,,USD,1.07,0.00,,0.00,0.00,14.07,14.07,,0.00,0.00,0.00,Debit Card,125805,226000504529,Paid
17-Sep-2022 01:46 PM EDT,M7VRJVFK8GFFJ,,07,,999VWR115M848,MICHAEL KOCAK,,,USD,0.25,0.00,,0.00,0.00,3.25,3.25,,0.00,0.00,0.00,Cash,,,Paid
17-Sep-2022 01:44 PM EDT,PPS7T91VTSZYP,,06,,999VWR115M848,MICHAEL KOCAK,,,USD,0.41,0.00,,0.00,0.00,5.41,5.41,,0.00,0.00,0.00,Credit Card,891590,226000504512,Paid
17-Sep-2022 01:42 PM EDT,DGEWV9256VJY0,,05,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,3.25,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,002635,226000504495,Paid
